customer_id,full_name,dob,gender,email,phone,address,city,state,pincode,created_at,updated_at
CUST002888,Angela Hudson,1958-11-20,Female,clifford16@example.net,696-849-4897x096,5900 Debra Ways Apt. 735,Chennai,Tamil Nadu,06411,2024-03-28T16:34:00.928190,2024-03-28T16:34:00.928190
CUST002137,Chad Perez,2001-05-04,Female,rachel17@example.net,+1-414-380-8965x86146,368 Christensen Neck,Hyderabad,Telangana,36580,2023-08-07T14:06:57.007267,2023-08-07T14:06:57.007267
CUST000839,Deborah Simpson,2003-07-26,Female,christina43@example.com,852.995.3774x03767,42076 Gomez Inlet Suite 534,Lucknow,Uttar Pradesh,12070,2023-07-14T11:27:59.012985,2023-07-14T11:27:59.012985
CUST001762,Michael Jones,1962-04-14,Male,brownchristopher@example.org,9178474815,423 Jacob Cliff,Mumbai,Maharashtra,23151,2021-02-02T20:54:40.790646,2021-02-02T20:54:40.790646
CUST001118,Sean David,1994-08-01,Female,wyattdanielle@example.net,+1-270-924-4043x109,82353 Katherine Overpass Suite 376,Mumbai,Maharashtra,46978,2024-03-26T11:13:28.661921,2024-03-26T11:13:28.661921
CUST000232,Brandon Parker,1960-04-04,Other,dgregory@example.net,220-504-6152x65461,937 Avery Grove,Delhi,Delhi,08448,2021-03-23T20:00:49.473613,2021-03-23T20:00:49.473613
CUST003524,Scott Brown,1980-09-16,Female,brianmckay@example.com,001-659-740-6451x25814,20340 Smith Circles Apt. 499,Jaipur,Rajasthan,64398,2020-08-16T18:04:25.168061,2020-08-16T18:04:25.168061
CUST002709,Zoe Williams,1968-09-03,Female,aguirrejoshua@example.com,(764)880-3567x611,58734 Francis Falls Suite 386,Ahmedabad,Gujarat,15566,2022-08-29T14:56:35.823840,2022-08-29T14:56:35.823840
CUST001009,Karen Williams,2003-09-21,Female,kwood@example.com,001-474-602-1572x3125,52560 Abigail Summit,Jaipur,Rajasthan,68983,2025-06-30T04:53:03.143629,2025-06-30T04:53:03.143629
CUST002034,Hannah Campbell,1984-03-24,Other,lwilkinson@example.net,001-948-798-3018x6080,398 Miranda Mission,Lucknow,Uttar Pradesh,56033,2021-09-03T01:04:51.215223,2021-09-03T01:04:51.215223
CUST002027,Dawn Le,1991-10-11,Female,jacksonkathryn@example.org,671.738.9927x93544,7301 Anderson Club,Jaipur,Rajasthan,36840,2022-04-22T15:06:09.525994,2022-04-22T15:06:09.525994
CUST001355,Daniel Brown,1984-08-12,Female,hansennicole@example.com,3692939945,838 Christina Cliffs Suite 298,Hyderabad,Telangana,96266,2023-12-10T19:07:00.128423,2023-12-10T19:07:00.128423
CUST002860,  MARK PONCE  ,1980-01-31,Male,carrcaitlin@example.net,(302)291-9305x12719,493 Collins Radial Apt. 636,pune,Maharashtra,40674,2027-06-10T10:42:26.819234,2027-06-10T10:42:26.819234
CUST002125,Donna Cooke,1966-05-28,Female,,001-656-813-6823x3290,467 Johnson Dale,Bengaluru,Karnataka,38220,2022-07-18T11:08:10.988312,2022-07-18T11:08:10.988312
CUST001871,Aaron Williams,2000-10-01,Male,criley@example.net,+1-459-240-5219x8990,7308 Mark Brooks Apt. 933,Ahmedabad,Gujarat,27087,2022-01-10T22:06:50.371677,2022-01-10T22:06:50.371677
CUST002840,John Delgado,1991-05-27,Female,ericspencer@example.com,938-514-2002,036 Timothy Isle Suite 295,Chennai,Tamil Nadu,20315,2020-11-11T19:58:21.619388,2020-11-11T19:58:21.619388
CUST001384,Clarence Wall,1966-11-12,Male,dcrawford@example.org,378-829-5988,037 Clark Estates,Bengaluru,Karnataka,77715,2021-11-06T10:47:24.491468,2021-11-06T10:47:24.491468
CUST003833,Carrie Norman,1950-07-13,Male,fullerellen@example.org,+1-368-506-7932,306 Jeffrey Heights Apt. 668,Jaipur,Rajasthan,46586,2025-05-30T09:07:42.718864,2025-05-30T09:07:42.718864
CUST002266,Christina Joseph,1982-07-05,Male,jvalencia@example.com,+1-746-726-5561x57723,2748 Gibson Ranch,Pune,Maharashtra,89908,2021-08-23T05:58:50.166055,2021-08-23T05:58:50.166055
CUST000760,Megan Tucker,1975-03-08,Female,harrisamy@example.org,357-611-7132,47028 Keith Crest,Hyderabad,Telangana,17870,2023-12-25T15:54:47.952286,2023-12-25T15:54:47.952286
CUST003795,Olivia Reed,1965-02-01,Other,michellecunningham@example.org,001-927-630-2945,94216 Armstrong Cove,Bengaluru,Karnataka,48220,2021-10-26T13:38:13.437718,2021-10-26T13:38:13.437718
CUST001207,Kristin Phillips,2000-03-24,Other,marilyn26@example.org,810-970-5570x52950,1235 Rios Island Suite 926,Chennai,Tamil Nadu,32811,2024-04-16T14:41:00.414300,2024-04-16T14:41:00.414300
CUST003651,Lance Carter,1991-05-15,Female,lawrenceevans@example.org,001-908-537-7755,330 Jeffrey Forks Apt. 961,Hyderabad,Telangana,08524,2024-10-03T01:24:09.811374,2024-10-03T01:24:09.811374
CUST003466,Cynthia Baker,1958-12-25,Other,brookskatherine@example.com,594.425.7751,836 Jennifer Well,Ahmedabad,Gujarat,89109,2022-08-30T00:46:59.064822,2022-08-30T00:46:59.064822
CUST003648,Kelli Smith,1992-11-17,Other,,001-366-533-3874x699,15842 Jenkins Ways,Pune,Maharashtra,34635,2020-12-31T20:41:44.926980,2020-12-31T20:41:44.926980
CUST001127,Jessica Moore,1990-05-09,Other,reginald66@example.net,283-760-9438x6825,256 Ashley Turnpike Apt. 669,Hyderabad,Telangana,98907,2020-08-16T17:07:36.001612,2020-08-16T17:07:36.001612
CUST001918,Patrick Stevens,1997-07-04,Male,bobbyturner@example.com,(720)982-4198,873 Rodriguez Stravenue Apt. 723,Lucknow,Uttar Pradesh,05675,2021-05-11T11:07:19.302606,2021-05-11T11:07:19.302606
CUST001402,Cynthia Nelson,1990-03-17,Male,joneseddie@example.net,(720)855-5562x8497,75836 Cynthia Drives Apt. 525,Ahmedabad,Gujarat,76306,2025-04-06T08:02:12.870057,2025-04-06T08:02:12.870057
CUST001432,Martin Peterson,1953-08-15,Other,johnwallace@example.net,(729)248-4470x414,633 Williams Rapids Suite 118,Delhi,Delhi,14191,2022-03-22T22:10:21.417310,2022-03-22T22:10:21.417310
CUST000507,Richard Chapman,1994-01-08,Female,joseph84@example.net,406.373.6820x5068,66998 Gray Roads,Bengaluru,Karnataka,48478,2027-01-22T12:37:04.850039,2027-01-22T12:37:04.850039
CUST002703,Alexander Chavez,1978-11-09,Male,codyflores@example.org,714-519-8102x5078,829 Burton Ways Suite 440,Lucknow,Uttar Pradesh,59951,2023-08-22T14:55:10.690618,2023-08-22T14:55:10.690618
CUST002179,Mark Bautista,1970-08-25,Female,qrussell@example.net,712-500-5655,407 Gonzalez Ranch,Hyderabad,Telangana,27234,2024-07-17T09:21:17.347927,2024-07-17T09:21:17.347927
CUST001572,  HEATHER BROWN  ,1954-10-13,Female,lisawilliams@example.net,661.330.1446,94103 Snyder Pines Apt. 693,hyderabad,Telangana,20645,2024-05-03T08:23:46.778172,2024-05-03T08:23:46.778172
CUST003073,Laurie Patterson,1987-12-23,Female,ronaldshea@example.com,3797820633,7926 English Branch,Mumbai,Maharashtra,89774,2022-11-02T22:39:36.640176,2022-11-02T22:39:36.640176
CUST002755,Andrew Pierce,1971-04-18,Male,jamesburgess@example.com,001-980-748-7340x571,3946 Justin Circles Suite 208,Chennai,Tamil Nadu,84871,2025-01-17T13:39:22.594473,2025-01-17T13:39:22.594473
CUST000809,  MRS. ANGIE STEWART DDS  ,1976-02-27,Male,wball@example.net,(364)912-6084,09906 Christopher Village Suite 303,lucknow,Uttar Pradesh,81564,2022-06-07T09:08:29.749448,2022-06-07T09:08:29.749448
CUST002402,Kevin Richardson,1963-07-18,Other,brittney70@example.com,954-253-8822x34091,4382 Crawford Drive Apt. 759,Pune,Maharashtra,68581,2023-03-27T02:08:52.986964,2023-03-27T02:08:52.986964
CUST000322,Jacqueline Oliver,2003-02-07,Female,brian62@example.com,+1-907-787-0104x15914,98038 Anna Park,Pune,Maharashtra,18379,2024-06-09T08:18:19.027706,2024-06-09T08:18:19.027706
CUST002031,David Smith,2001-06-20,Male,smithheather@example.org,923.412.3036,473 Amy Loop Apt. 350,Chennai,Tamil Nadu,27666,2023-09-21T06:26:05.158310,2023-09-21T06:26:05.158310
CUST003059,  JONATHAN ESCOBAR  ,1987-10-24,Female,lynnthomas@example.net,(532)273-1129x82988,69937 Curry Mills Apt. 863,chennai,Tamil Nadu,22018,2024-02-29T21:05:35.388608,2024-02-29T21:05:35.388608
CUST000058,Aaron Johnson,1981-03-06,Male,steven86@example.net,(533)575-2431x0690,90790 Joy Locks,Hyderabad,Telangana,58036,2024-02-23T00:18:50.990127,2024-02-23T00:18:50.990127
CUST001884,Paul Powell,1953-10-04,Other,martinamber@example.net,001-328-914-9896x569,4836 Joy Cliff,Lucknow,Uttar Pradesh,41910,2021-01-22T00:28:45.105318,2021-01-22T00:28:45.105318
CUST002562,Adam Ward,1961-04-08,Other,davidortiz@example.com,405.562.5972,91442 Dickson Views Apt. 160,Lucknow,Uttar Pradesh,38351,2020-09-28T09:54:00.989618,2020-09-28T09:54:00.989618
CUST002423,John Cummings,2002-12-18,Female,ymurphy@example.com,397.686.9036,682 Linda Passage,Kolkata,West Bengal,86344,2020-11-18T09:35:22.372602,2020-11-18T09:35:22.372602
CUST002430,Chad Atkinson,2007-06-28,Female,pecknathan@example.net,(815)817-4772x343,667 David Oval,Hyderabad,Telangana,03007,2027-05-26T07:46:59.192173,2027-05-26T07:46:59.192173
CUST003871,Nicholas Santos,1997-11-11,Male,trujillojudy@example.net,(418)565-6352x046,64220 Boyer Trafficway,Bengaluru,Karnataka,39884,2024-07-18T17:35:13.784000,2024-07-18T17:35:13.784000
CUST002421,Judy Lopez,1981-12-11,Male,danny89@example.org,+1-242-841-8504x890,7087 Krause Grove,Jaipur,Rajasthan,,2024-07-11T09:19:46.565428,2024-07-11T09:19:46.565428
CUST001506,Christopher Santos,1967-04-02,Female,rita43@example.com,628-822-0220x4106,2652 Stephanie Wells,Lucknow,Uttar Pradesh,90490,2023-03-01T22:51:05.075356,2023-03-01T22:51:05.075356
CUST001313,Mrs. Michelle Martinez,1980-02-04,Female,wileycynthia@example.org,305.714.1200x74045,933 Thomas Squares Apt. 689,Delhi,Delhi,77035,2023-11-13T21:27:22.174815,2023-11-13T21:27:22.174815
CUST001516,Jennifer Allen,1981-12-12,Other,williamslisa@example.com,(209)536-0470x928,1421 Linda Heights,Lucknow,Uttar Pradesh,59427,2020-08-13T05:06:11.538904,2020-08-13T05:06:11.538904
CUST001847,Michael Johnson,1964-05-15,Male,jgomez@example.com,+1-324-758-0233x108,805 Jon Shoals Apt. 737,Chennai,Tamil Nadu,83832,2024-11-29T11:34:43.163318,2024-11-29T11:34:43.163318
CUST002183,Lucas Jones,2005-11-05,Female,robert46@example.com,(627)930-0636,8704 Alyssa Road,Ahmedabad,Gujarat,06379,2023-03-10T02:27:41.793931,2023-03-10T02:27:41.793931
CUST000391,Rebecca Welch,1993-03-20,Female,tiffanysmith@example.net,7325650977,3794 Wilson Harbors Suite 524,Kolkata,West Bengal,,2024-10-04T10:26:51.464414,2024-10-04T10:26:51.464414
CUST003559,Jason Ford,1968-03-07,Other,gnorton@example.org,+1-617-711-8129x8716,4812 Campbell Dam Apt. 208,Chennai,Tamil Nadu,64295,2024-09-17T20:23:49.531570,2024-09-17T20:23:49.531570
CUST002924,Heather Johnson,2004-10-26,Male,nicholashayes@example.com,001-666-882-4947,9769 John Run,Chennai,Tamil Nadu,43181,2024-01-03T04:08:04.396515,2024-01-03T04:08:04.396515
CUST003127,Timothy Meyers,2005-06-28,Female,xjohnson@example.com,+1-804-274-3694,6354 Mark Cape Suite 386,Hyderabad,Telangana,32230,2025-03-20T20:47:43.536726,2025-03-20T20:47:43.536726
CUST003728,Lauren Davenport,1953-07-09,Other,elliottscott@example.net,(591)440-8436x45507,741 Lewis Curve,Ahmedabad,Gujarat,,2025-06-25T10:09:19.743291,2025-06-25T10:09:19.743291
CUST003783,Christopher Simon,1999-07-03,Male,leahmartinez@example.org,(551)516-0764x717,7915 April Trace,Chennai,Tamil Nadu,78626,2024-12-25T02:56:07.724891,2024-12-25T02:56:07.724891
CUST003216,William Joyce,1967-10-21,Female,ptrujillo@example.com,221.960.3808,5113 Erik Grove,Lucknow,Uttar Pradesh,35207,2021-10-02T04:13:29.915117,2021-10-02T04:13:29.915117
CUST000345,Kari Sandoval,1972-07-24,Female,nataliepittman@example.com,+1-977-769-5874x13146,612 Huber Shore,Lucknow,Uttar Pradesh,15382,2023-06-05T02:45:21.000944,2023-06-05T02:45:21.000944
CUST000234,Timothy Olson,1967-04-13,Male,mary65@example.net,698.340.2891,128 Johns Fords Suite 547,Chennai,Tamil Nadu,36285,2025-05-14T00:20:39.301285,2025-05-14T00:20:39.301285
CUST001816,Shelby Moore,1961-07-08,Other,christopherholland@example.net,+1-361-766-6334x28091,168 Kenneth Underpass Suite 705,Kolkata,West Bengal,89284,2024-10-09T09:17:05.350633,2024-10-09T09:17:05.350633
CUST001086,Debra Giles,1992-03-16,Female,colesheila@example.net,001-296-277-8889x221,04094 Wolf Cliff Apt. 246,Jaipur,Rajasthan,14348,2024-04-13T23:17:25.397581,2024-04-13T23:17:25.397581
CUST001288,David Sanders,1982-12-29,Other,carolynporter@example.org,937.380.5342x5191,087 Jennifer Circle,Delhi,Delhi,11198,2025-05-05T21:46:49.759322,2025-05-05T21:46:49.759322
CUST003456,Linda Kelley,1976-11-23,Female,hernandezamanda@example.com,(823)911-6569x5022,991 Knight Tunnel Suite 469,Chennai,Tamil Nadu,38693,2024-10-18T00:15:28.150934,2024-10-18T00:15:28.150934
CUST003231,Jose Bowers,1973-07-12,Male,april92@example.com,9717333959,57965 Christopher Rapids,Kolkata,West Bengal,11873,2021-05-01T12:06:47.666378,2021-05-01T12:06:47.666378
CUST003108,Nicole Mercado,1990-01-28,Male,weavermichael@example.com,001-854-357-1752,20798 Natalie Overpass Apt. 072,Hyderabad,Telangana,19734,2025-04-17T22:46:44.944464,2025-04-17T22:46:44.944464
CUST001973,Andrea Huynh,1959-07-28,Female,carterandrea@example.org,(768)492-6583,83968 Russell Stravenue Suite 945,Jaipur,Rajasthan,99513,2021-12-15T22:54:50.994824,2021-12-15T22:54:50.994824
CUST003647,  MISS MOLLY COOPER  ,2002-06-11,Female,bennettscott@example.net,9906119133,924 Nancy Alley,chennai,Tamil Nadu,24658,2021-07-28T09:55:21.786644,2021-07-28T09:55:21.786644
CUST001363,Matthew Holmes,1983-03-10,Other,timothy33@example.net,395-880-0084,675 Christopher Inlet,Mumbai,Maharashtra,56930,2021-08-13T18:09:01.446552,2021-08-13T18:09:01.446552
CUST003888,Gloria Howard,1975-08-24,Other,ccase@example.net,+1-592-673-2480x42416,5774 Perez Shore,Ahmedabad,Gujarat,13370,2022-11-20T12:47:35.177812,2022-11-20T12:47:35.177812
CUST003698,Kristin Johnson,1993-06-07,Other,mccarthysandra@example.com,5658708841,59028 Edward Grove,Pune,Maharashtra,05641,2025-07-02T09:17:54.711317,2025-07-02T09:17:54.711317
CUST003479,Ashley Stevens,1965-09-04,Female,humphreyelizabeth@example.com,+1-253-256-3309,5018 Christine Roads,Lucknow,Uttar Pradesh,74621,2021-02-12T19:33:38.417373,2021-02-12T19:33:38.417373
CUST003003,David Hansen,1992-10-06,Other,smithroy@example.net,339-905-3626,0020 Smith Corners Apt. 898,Jaipur,Rajasthan,78913,2025-09-11T23:17:55.555744,2025-09-11T23:17:55.555744
CUST002989,Mr. Anthony Yang PhD,1971-08-14,Other,etaylor@example.com,(971)313-5694,7365 Thomas Fords,Lucknow,Uttar Pradesh,32292,2025-06-27T20:40:12.652242,2025-06-27T20:40:12.652242
CUST000086,Michelle Davis DVM,1979-01-16,Male,xhaynes@example.com,001-519-618-2619x9062,6557 Hall Flats Apt. 912,Jaipur,Rajasthan,14349,2020-10-21T04:17:40.450439,2020-10-21T04:17:40.450439
CUST003261,Mary Sparks,1957-10-26,Male,cjames@example.org,644-791-7922x80351,47574 Christina Mews Apt. 686,Jaipur,Rajasthan,24957,2024-08-03T02:07:21.714147,2024-08-03T02:07:21.714147
CUST001998,Lisa Henderson,1958-04-13,Female,colinpetty@example.com,740.426.1015,23107 Harrison Passage Suite 620,Mumbai,Maharashtra,49230,2023-12-05T10:40:17.191163,2023-12-05T10:40:17.191163
CUST000514,Felicia Young,1960-01-24,Other,millermichael@example.com,515-847-1553x1325,813 West Island Apt. 094,Pune,Maharashtra,20120,2021-07-02T11:34:30.415700,2021-07-02T11:34:30.415700
CUST001874,Eric Sanchez,1976-06-03,Male,shelleykramer@example.org,840-312-1785x6343,5012 John Corner Apt. 868,Ahmedabad,Gujarat,56186,2024-10-30T21:25:23.835556,2024-10-30T21:25:23.835556
CUST002763,Christopher Berger,2000-02-06,Female,juan11@example.com,920.454.8803,8878 Phillips Summit,Bengaluru,Karnataka,46500,2022-12-21T18:46:07.174576,2022-12-21T18:46:07.174576
CUST002218,Brian Young,1989-04-29,Other,jamesdavis@example.net,954-497-5152x385,67132 Michelle Trace Apt. 709,Mumbai,Maharashtra,02618,2023-12-16T13:00:54.794229,2023-12-16T13:00:54.794229
CUST000755,Kimberly Sandoval,1964-03-19,Male,odavis@example.net,411.868.3710x30737,2014 Olsen Plaza,Hyderabad,Telangana,93769,2023-07-19T21:25:07.271683,2023-07-19T21:25:07.271683
CUST002788,Lisa Lewis,2006-09-06,Female,kevinwilson@example.org,001-284-901-0488,8801 Renee Manors Apt. 786,Jaipur,Rajasthan,23155,2021-11-13T08:33:31.644001,2021-11-13T08:33:31.644001
CUST000990,Crystal Taylor,1973-09-20,Other,tylerthompson@example.com,001-593-610-3370x08942,70433 Olivia Flat,Delhi,Delhi,89996,2024-05-16T01:18:58.012555,2024-05-16T01:18:58.012555
CUST001893,Alyssa Davenport,1999-09-09,Male,ebutler@example.net,8819796211,30465 Tina Locks,Jaipur,Rajasthan,48315,2021-05-15T16:31:32.219914,2021-05-15T16:31:32.219914
CUST000686,Ivan Tapia,1977-05-31,Female,hendersonheather@example.com,+1-942-290-4617x551,9993 Kevin Falls,Jaipur,Rajasthan,05898,2023-10-19T08:05:42.142841,2023-10-19T08:05:42.142841
CUST001452,  THOMAS HARVEY  ,1999-06-02,Female,john12@example.org,(926)849-7478x706,2863 Steven Shoals Apt. 781,pune,Maharashtra,96778,2022-07-24T20:16:51.851676,2022-07-24T20:16:51.851676
CUST001987,Anna Salazar,1993-08-13,Other,mchristian@example.org,366.914.5018,1814 Rachel Trail,Jaipur,Rajasthan,69391,2027-09-11T01:45:09.786511,2027-09-11T01:45:09.786511
CUST001289,Carla Roberson,1984-08-17,Female,matthewbarrett@example.net,817.969.7085,105 Gross Forest Suite 704,Lucknow,Uttar Pradesh,36869,2023-07-07T01:17:30.459741,2023-07-07T01:17:30.459741
CUST002143,Cory Davis,1995-12-10,Other,smithkayla@example.org,249.921.2096x9860,571 Cox Isle Suite 239,Hyderabad,Telangana,90125,2024-03-31T10:29:16.393463,2024-03-31T10:29:16.393463
CUST002349,Luis Johnson,1977-02-06,Female,kpatterson@example.org,001-663-216-5012,034 Paige Mall Apt. 971,Bengaluru,Karnataka,26778,2021-06-07T01:48:32.705779,2021-06-07T01:48:32.705779
CUST001722,Angela Santos,1960-02-14,Female,justin82@example.org,(436)429-7038x6473,24263 Mercer Point,Kolkata,West Bengal,95533,2023-11-02T09:32:57.976441,2023-11-02T09:32:57.976441
CUST001275,Ariana Woodward,1976-10-29,Male,andersonedgar@example.org,411-613-3010x75350,484 George Dam Apt. 232,Pune,Maharashtra,04876,2021-08-14T04:15:27.676445,2021-08-14T04:15:27.676445
CUST001115,Jasmine Williams,1981-06-21,Male,greenekaren@example.org,001-662-446-9476x29368,517 Lee Orchard Apt. 102,Bengaluru,Karnataka,86350,2021-03-18T01:10:23.581880,2021-03-18T01:10:23.581880
CUST002878,Dr. Patrick Thompson,1971-03-29,Other,matthew21@example.com,823.614.8897x555,89288 Rogers Ramp,Delhi,Delhi,92961,2024-03-14T17:36:27.571355,2024-03-14T17:36:27.571355
CUST002106,Robert Ferguson,1964-11-29,Female,elizabeth32@example.net,001-764-444-5816x49461,159 Michael Mountain Suite 079,Delhi,Delhi,33569,2021-07-05T08:54:44.578635,2021-07-05T08:54:44.578635
CUST000942,Samantha Ross,1952-07-22,Female,jle@example.com,001-702-222-0975,79067 Samantha Cliff Suite 120,Ahmedabad,Gujarat,07817,2023-02-07T14:21:23.283904,2023-02-07T14:21:23.283904
CUST000543,Theresa Gardner,1986-08-12,Male,hollyperkins@example.net,+1-687-748-6941x559,19292 Megan Tunnel,Pune,Maharashtra,63121,2025-02-06T06:56:53.982838,2025-02-06T06:56:53.982838
CUST002802,Heather Reyes,1997-10-22,Female,ronaldmayer@example.com,+1-308-859-5514x95722,596 Mark Lights,Hyderabad,Telangana,59187,2021-07-31T21:03:37.000493,2021-07-31T21:03:37.000493
CUST001761,James Delgado,1990-03-03,Other,davisrichard@example.net,(995)424-1716x874,3432 Miller Crossing Apt. 028,Delhi,Delhi,69108,2021-01-04T20:18:38.896452,2021-01-04T20:18:38.896452
CUST003854,Brian Curtis,1999-04-26,Female,bryan23@example.net,001-413-256-8087x3053,79946 Courtney Trail,Pune,Maharashtra,57851,2025-03-25T00:23:27.589176,2025-03-25T00:23:27.589176
CUST002041,Robert Thomas,1986-03-15,Male,zdixon@example.org,689-219-2834,0835 Campbell Route,Kolkata,West Bengal,28330,2021-07-01T01:10:39.520648,2021-07-01T01:10:39.520648
CUST001821,Dr. Kelly Murphy,1952-02-26,Other,debrajohnson@example.org,3352743189,9246 Mary Crest,Delhi,Delhi,20253,2022-04-18T08:22:16.225795,2022-04-18T08:22:16.225795
CUST003694,Timothy Jenkins,1954-04-24,Other,connor81@example.com,(573)222-7154x8411,95452 Davis Road Apt. 658,Delhi,Delhi,90009,2025-10-12T07:18:36.926055,2025-10-12T07:18:36.926055
CUST000776,Erica Kelley,1959-10-17,Male,zbates@example.net,+1-802-923-1167x870,53223 Martinez Knolls Apt. 126,Lucknow,Uttar Pradesh,83831,2020-12-08T20:08:00.061623,2020-12-08T20:08:00.061623
CUST000253,Patrick Jackson,1985-09-17,Other,byrderic@example.com,(830)683-7081,90063 Nicholas Garden Apt. 106,Mumbai,Maharashtra,04163,2021-05-23T11:13:58.594339,2021-05-23T11:13:58.594339
CUST003048,Clarence Dunn,2003-07-05,Female,kathrynyoung@example.com,(437)943-6223,66294 Kimberly Orchard,Jaipur,Rajasthan,83515,2020-10-14T03:31:02.593834,2020-10-14T03:31:02.593834
CUST003537,Justin Rodriguez,1969-10-18,Other,elizabeth51@example.com,+1-503-947-9477x646,27451 Chavez Garden Apt. 493,Kolkata,West Bengal,08905,2022-05-10T17:42:04.138966,2022-05-10T17:42:04.138966
CUST000620,William Torres,1958-10-13,Male,zandrews@example.com,7806897474,1839 Rodriguez Mountain Apt. 478,Hyderabad,Telangana,83065,2023-08-05T04:32:54.304660,2023-08-05T04:32:54.304660
CUST003186,Dana Barry,1956-08-22,Female,wmays@example.org,(584)351-8185,3831 Joseph Alley,Delhi,Delhi,06050,2022-02-02T19:31:04.469615,2022-02-02T19:31:04.469615
CUST002443,Joshua Gonzalez,2003-11-16,Male,jeanneperez@example.org,001-458-675-4496x324,0472 Dixon Drives Apt. 090,Bengaluru,Karnataka,02407,2024-03-24T03:30:39.556792,2024-03-24T03:30:39.556792
CUST002646,Rachael Banks,1981-12-19,Other,ahoffman@example.com,+1-263-202-3598x860,46835 Jennifer Ways,Mumbai,Maharashtra,12925,2022-03-11T09:33:15.592347,2022-03-11T09:33:15.592347
